SURVEY	STATEID	DISTID	PSUID	HHID	HHSPLITID	IDPSU	IDHH	BH1	BH2	BH4	BH5A	BH5B	BH6A	BH6B	BH7	BH8A	BH8B	EW3	BHED	WTEW
2	10	30	2	90	1	103002	1030020901	2	3	2	9	2	 	 	1	 	 	2	3	4366.34570313
2	10	30	2	100	1	103002	1030021001	1	 	2	 	 	18	 	3	55	55	2	12	4366.34570313
2	10	30	2	100	1	103002	1030021001	2	4	1	 	 	17	 	1	 	 	2	12	4366.34570313
2	10	30	2	100	1	103002	1030021001	3	3	2	 	 	14	 	1	 	 	2	12	4366.34570313
2	10	30	2	100	1	103002	1030021001	4	5	2	 	 	11	 	1	 	 	2	12	4366.34570313
2	10	30	2	100	1	103002	1030021001	5	6	2	 	 	9	 	1	 	 	2	12	4366.34570313
2	10	30	2	100	1	103002	1030021001	6	 	1	 	 	6	 	3	55	55	2	12	4366.34570313
2	10	30	2	100	1	103002	1030021001	7	8	2	 	 	5	 	1	 	 	2	12	4366.34570313
2	10	30	2	110	1	103002	1030021101	1	5	1	 	 	16	 	1	 	 	4	12	4366.34570313
2	10	30	2	110	1	103002	1030021101	2	6	2	 	 	12	 	1	 	 	4	12	4366.34570313
2	10	30	2	110	1	103002	1030021101	3	 	1	 	 	9	 	3	 	 	4	12	4366.34570313
2	10	30	2	110	1	103002	1030021101	4	7	2	 	 	7	 	1	 	 	4	12	4366.34570313
2	10	30	2	110	1	103002	1030021101	5	 	2	 	 	5	 	3	 	 	4	12	4366.34570313
2	10	30	2	110	1	103002	1030021101	6	8	2	 	 	4	 	1	 	 	4	12	4366.34570313
2	10	30	2	110	1	103002	1030021101	7	9	2	 	 	3	 	1	 	 	4	12	4366.34570313
2	10	30	2	130	1	103002	1030021301	1	3	2	12	 	 	 	1	 	 	2	9	4366.34570313
2	10	30	2	130	1	103002	1030021301	2	4	2	1	 	 	 	1	 	 	2	9	4366.34570313
2	10	30	2	130	1	103002	1030021301	3	5	2	3	 	 	 	1	 	 	2	9	4366.34570313
2	10	30	2	130	1	103002	1030021301	4	 	2	1	94	 	 	2	 	 	2	9	4366.34570313
2	10	30	2	130	1	103002	1030021301	5	6	1	8	97	 	 	1	 	 	2	9	4366.34570313
2	10	30	2	140	1	103002	1030021401	1	 	2	 	 	32	 	3	55	55	2	12	0
2	10	30	2	140	1	103002	1030021401	2	5	1	 	 	30	 	1	 	 	2	12	0
2	10	30	2	140	1	103002	1030021401	3	 	2	 	 	28	 	3	55	55	2	12	0
2	10	30	2	140	1	103002	1030021401	4	3	2	 	 	26	 	1	 	 	2	12	0
2	10	30	2	140	1	103002	1030021401	5	 	2	 	 	24	 	2	 	 	2	12	0
2	10	30	2	140	1	103002	1030021401	6	4	2	 	 	19	 	1	 	 	2	12	0
2	10	30	2	140	1	103002	1030021401	7	 	1	 	 	17	 	3	0	6	2	12	0
2	10	30	2	150	1	103002	1030021501	1	 	2	 	 	27	 	2	 	 	2	11	6549.51855469
2	10	30	2	150	1	103002	1030021501	2	 	1	 	 	25	 	2	 	 	2	11	6549.51855469
2	10	30	2	150	1	103002	1030021501	3	 	1	 	 	24	 	2	 	 	2	11	6549.51855469
2	10	30	2	150	1	103002	1030021501	4	 	2	 	 	23	 	2	 	 	2	11	6549.51855469
2	10	30	2	150	1	103002	1030021501	5	3	1	 	 	18	 	1	 	 	2	11	6549.51855469
2	10	30	2	150	1	103002	1030021501	6	5	2	 	 	22	 	1	 	 	2	11	6549.51855469
2	10	30	2	150	1	103002	1030021501	7	6	1	 	 	15	 	1	 	 	2	11	6549.51855469
2	10	30	2	150	1	103002	1030021501	8	7	1	 	 	15	 	1	 	 	2	11	6549.51855469
2	10	30	3	10	1	103003	1030030101	1	 	1	 	 	 	 	2	 	 	2	16	0
2	10	30	3	10	1	103003	1030030101	2	 	2	 	 	 	 	2	 	 	2	16	0
2	10	30	3	10	1	103003	1030030101	3	 	2	 	 	 	 	2	 	 	2	16	0
2	10	30	3	10	1	103003	1030030101	4	 	2	 	 	 	 	2	 	 	2	16	0
2	10	30	3	10	1	103003	1030030101	5	 	2	 	 	 	 	2	 	 	2	16	0
2	10	30	3	10	1	103003	1030030101	6	3	1	 	 	 	 	1	 	 	2	16	0
2	10	30	3	10	1	103003	1030030101	7	 	2	 	91	 	 	2	 	 	2	16	0
2	10	30	3	10	1	103003	1030030101	8	 	1	 	93	 	 	2	 	 	2	16	0
2	10	30	3	10	1	103003	1030030101	9	 	2	 	94	 	 	3	55	55	2	16	0
2	10	30	3	10	1	103003	1030030101	10	 	1	 	97	 	 	3	55	55	2	16	0
2	10	30	3	10	2	103003	1030030102	1	 	1	 	 	16	 	2	 	 	2	7	5613.8725586
2	10	30	3	10	2	103003	1030030102	2	5	2	 	 	14	 	1	 	 	2	7	5613.8725586
2	10	30	3	10	2	103003	1030030102	3	3	1	 	 	11	 	1	 	 	2	7	5613.8725586
2	10	30	3	10	2	103003	1030030102	4	6	2	 	 	9	 	1	 	 	2	7	5613.8725586
2	10	30	3	10	2	103003	1030030102	5	4	1	 	 	8	 	1	 	 	2	7	5613.8725586
2	10	30	3	20	1	103003	1030030201	1	3	1	3	93	 	 	1	 	 	2	1	5613.8725586
2	10	30	3	30	1	103003	1030030301	1	3	1	 	 	3	 	1	 	 	2	3	5613.8725586
2	10	30	3	30	1	103003	1030030301	2	4	2	 	 	2	 	1	 	 	2	3	5613.8725586
2	10	30	3	40	1	103003	1030030401	1	 	2	 	 	31	88	2	 	 	2	8	0
2	10	30	3	40	1	103003	1030030401	2	3	1	 	 	29	88	1	 	 	2	8	0
2	10	30	3	40	1	103003	1030030401	3	 	2	 	 	27	88	2	 	 	2	8	0
2	10	30	3	40	1	103003	1030030401	4	 	2	 	 	24	88	3	 	 	2	8	0
2	10	30	3	40	1	103003	1030030401	5	 	1	 	 	22	88	2	 	 	2	8	0
2	10	30	3	70	1	103003	1030030701	1	3	1	2	 	 	 	1	 	 	2	7	5613.8725586
2	10	30	3	70	1	103003	1030030701	2	4	1	6	89	 	 	1	 	 	2	7	5613.8725586
2	10	30	3	70	1	103003	1030030701	3	5	2	12	91	 	 	1	 	 	2	7	5613.8725586
2	10	30	3	70	1	103003	1030030701	4	6	1	7	93	 	 	1	 	 	2	7	5613.8725586
